#{"t_start": 1685744597.0285227, "env_id": null}
r,l,t
25499,85,7716.209859
10649,47,7716.27568
10815,48,7716.347462
-17293948685,52648,7787.924632
10815,48,7788.001427
-9639485,1288,7789.707867
-6141209,996,7791.035319
-75322,72,7791.144029
10649,47,7791.213849
10815,48,7791.287618
3494,112,7791.442233
45951,100,7791.590836
10644,47,7791.66364
26163,75,7791.773347
-31951,127,7791.950873
10815,48,7792.023679
10815,48,7792.091497
10815,48,7792.160314
10815,48,7792.234116
10815,48,7792.302932
10815,48,7792.372746
-76435,74,7792.480458
10644,47,7792.552266
10815,48,7792.624075
10815,48,7792.69289
10815,48,7792.760711
10815,48,7792.834512
-356985,288,7793.218485
-124013,211,7793.503724
10659,47,7793.575531
10815,48,7793.650332
-87099,110,7793.803921
-656,87,7793.925596
10815,48,7793.995409
-31785,128,7794.172935
10815,48,7794.24674
10815,48,7794.317549
-3318497985,23088,7825.294212
10815,48,7825.370009
24378,85,7825.506644
10654,47,7825.577455
-485,88,7825.700128
10815,48,7825.771935
10815,48,7825.840752
-265440,153,7826.074134
10649,47,7826.140949
10815,48,7826.214752
10815,48,7826.286564
-1927358261341,555404,8573.621387
-22575947,1864,8576.150629
-21652490,1950,8578.761652
-1129808,339,8579.229401
-133481,152,8579.449812
-106667285,4257,8585.201442
-14753,165,8585.437813
10654,47,8585.512611
10815,48,8585.585417
10815,48,8585.656226
10815,48,8585.727037
10815,48,8585.800841
10815,48,8585.871651
10815,48,8585.942462
10815,48,8586.015272
-26337,75,8586.125972
10649,47,8586.19379
10815,48,8586.260611
-40130589,2598,8589.698422
10815,48,8589.778934
10815,48,8589.849859
10815,48,8589.922662
10815,48,8589.99447
-356985,288,8590.379441
10815,48,8590.450255
25367,85,8590.567939
10649,47,8590.638749
10815,48,8590.714546
10815,48,8590.785356
-4187889,748,8591.778702
10664,47,8591.851507
10815,48,8591.923316
10815,48,8591.993129
10815,48,8592.060921
10815,48,8592.128764
10815,48,8592.200572
10815,48,8592.269393
-128997,244,8592.600506
-528448574,9295,8605.048242
-132666,244,8605.392325
-220380,185,8605.653625
25157,84,8605.779289
25026,84,8605.899966
10649,47,8605.96978
10815,48,8606.037598
10815,48,8606.108409
10815,48,8606.178222
10815,48,8606.253022
-86215,232,8606.56818
10644,47,8606.640986
10815,48,8606.711797
10815,48,8606.795573
10815,48,8606.864393
25615,84,8606.986063
-7548149,1067,8608.395298
-31951,127,8608.571826
10815,48,8608.645629
10815,48,8608.715442
10815,48,8608.789245
-488285,328,8609.226079
10815,48,8609.298881
-12149283,1484,8611.259644
-333775,271,8611.631649
15010,125,8611.813164
-2567785,725,8612.776754
10654,47,8612.849561
10815,48,8612.921366
-236485,194,8613.18566
-604360,405,8613.729209
10815,48,8613.804008
10815,48,8613.872824
10815,48,8613.949619
10815,48,8614.019433
10815,48,8614.09124
-154385,208,8614.375481
-55609338,3108,8618.48849
10836,48,8618.563292
10815,48,8618.632078
10815,48,8618.702917
10815,48,8618.774725
10815,48,8618.845536
10815,48,8618.914352
-2520365,725,8619.869799
-4015351,847,8621.01075
10815,48,8621.086519
-2960700,702,8622.014068
-2057371,660,8622.888731
-651,87,8623.017384
-111382919,4314,8628.740095
-211057574,5935,8636.762656
-636,87,8636.889319
10815,48,8636.961125
-19406385,1808,8639.355726
10815,48,8639.430527
-16852485,1688,8641.676524
10815,48,8641.751323
10815,48,8641.823133
-99491183,4068,8647.282544
-30978277336,70447,8742.042817
-485,88,8742.173468
-7865585,1168,8743.741278
-2901285,728,8744.720661
42360,115,8744.891205
-443162,306,8745.310086
10649,47,8745.3799
-133491,100,8745.520523
-245851,247,8745.856625
-85405,181,8746.11294
-600557851,9847,8759.347574
42157,118,8759.524107
-31951,127,8759.70462
10815,48,8759.777426
-24062885,2008,8762.433328
-116049341,4398,8768.328262
-55364,107,8768.494817
-14643652,1586,8770.675988
10644,47,8770.744776
-10270785,1328,8772.50909
-8475153,1236,8774.171648
-4426485,888,8775.356481
-243893,195,8775.625762
-83236,167,8775.856143
-4589716,898,8777.06392
-27787,77,8777.17961
-60326537,3163,8781.405317
10815,48,8781.483109
10815,48,8781.55392
-26289,75,8781.680553
41410,118,8781.846138
-114618456,4327,8787.608737
-471161285,8728,8799.350362
-112157492,4304,8805.127923
-31951,127,8805.308442
10815,48,8805.384239
-269162385,6608,8814.228604
-6143315169,31436,8856.506632
10649,47,8856.578432
-2559765,725,8857.548838
10815,48,8857.625633
-488285,328,8858.062466
-10326124,1356,8859.86163
10649,47,8859.933439
-47318313995,87045,8976.993646
-1213651,487,8977.653882
-203340,95,8977.795505
636,83,8977.92017
-53187,73,8978.028879
-10270951,1327,8979.780202
-666585,354,8980.256927
-10270956,1327,8982.031184
-315068,279,8982.416153
-11593371,1408,8984.324058
-85059009,3765,8989.358603
10649,47,8989.434401
42119,119,8989.607939
-12150759,1483,8991.578671
-485,88,8991.710319
-31785,128,8991.890836
-263866,233,8992.21497
10649,47,8992.289771
-5982803,731,8993.266161
-5963282,982,8994.571672
10649,47,8994.641486
-31785,128,8994.819012
-62614,205,8995.101257
10654,47,8995.172068
10815,48,8995.242878
10815,48,8995.31369
-167231105,5298,9002.385913
-7314451,1127,9003.901862
-313509285,7128,9013.480263
-113504075,4325,9019.28276
10815,48,9019.362546
10815,48,9019.435354
10815,48,9019.505165
-61948043437,99603,9153.404458
10815,48,9153.479258
-21845595,2000,9156.158099
25069,84,9156.286756
10649,47,9156.355573
-59775,106,9156.511157
10649,47,9156.582965
10815,48,9156.653778
10815,48,9156.726581
10815,48,9156.793402
10815,48,9156.866207
10815,48,9156.937018
-485,88,9157.063679
10815,48,9157.136485
10815,48,9157.206298
10815,48,9157.275114
10815,48,9157.345926
-3185,48,9157.414742
-356985,288,9157.802707
10815,48,9157.874516
-645995001797,321334,9590.041174
-778040,444,9590.651543
-33314095,2348,9593.803121
-4185,48,9593.879917
10815,48,9593.952721
10815,48,9594.027519
-6717942,1125,9595.508566
-48925,72,9595.616276
-651,87,9595.742946
-3623885,808,9596.817069
10815,48,9596.887877
-34513445,2436,9600.108272
-1635719,604,9600.923094
-83085,168,9601.158465
10815,48,9601.233266
-418777816,8260,9612.285732
-485,88,9612.42037
-31785,128,9612.600888
-245685,248,9612.939985
-46834952,2826,9616.722872
-83236,167,9616.957246
10815,48,9617.031049
-31785,128,9617.210572
-97762,278,9617.589556
-357151,287,9617.980511
-91748401,3919,9623.203554
-73687281,3424,9627.810244
10649,47,9627.885044
10815,48,9627.957851
10815,48,9628.030655
-11593385,1408,9629.921602
10815,48,9629.996402
-639585,368,9630.49108
10815,48,9630.566878
-3623885,808,9631.629039
-397047,393,9632.154634
-154551,207,9632.43688
-83085,168,9632.673249
-129436279,4639,9638.881658
-8661577,1042,9640.278924
10649,47,9640.352727
-485,88,9640.480385
-1002185,448,9641.077789
-921646,446,9641.674195
-1042235,434,9642.260629
-2838956,713,9643.258963
-23091756,1967,9645.919849
-488285,328,9646.367651
-154385,208,9646.655882
10815,48,9646.730683
-31785,128,9646.9112
10815,48,9646.986
10815,48,9647.053819
10815,48,9647.128619
-31785,128,9647.30814
-31785,128,9647.488657
-1444785,528,9648.195767
-778700,445,9648.789182
-646,87,9648.915845
10815,48,9648.986654
-156951,196,9649.256934
-31936,127,9649.431463
-488285,328,9649.872288
-488487,399,9650.408854
-48735705,2786,9654.102982
-6715863,1124,9655.609958
-5231979,1003,9656.983285
15054,124,9657.160811
-5785047,1074,9658.593981
-83251,167,9658.826359
-31785,128,9659.005878
-38509785,2528,9662.361914
10815,48,9662.433722
-485,88,9662.563374
-245685,248,9662.900472
-3153213,756,9663.902793
-321227,283,9664.283776
-245851,247,9664.624866
10815,48,9664.697672
-154385,208,9664.979917
-31785,128,9665.160439
-3183372,804,9666.229581
-30935912,2354,9669.385144
10664,47,9669.454959
-21347591,1796,9671.854548
-25054185,2048,9674.609183
10815,48,9674.685978
-485,88,9674.81264
10815,48,9674.885445
-222424,286,9675.275403
10654,47,9675.349205
-41101943,2566,9678.757099
-656,87,9678.88875
10815,48,9678.960559
-48764,73,9679.068271
-6155026,1106,9680.530364
-6271851,1047,9681.923641
-83085,168,9682.154024
-1226142,419,9682.717519
-20297851,1847,9685.188914
-5132456,949,9686.472485
-33295612,2425,9689.705845
-488285,328,9690.162624
-4426485,888,9691.356433
-86600085,3768,9696.415913
2874,115,9696.582466
-4015356,847,9697.709456
-12995985,1488,9699.703129
-485,88,9699.836771
-177052085,5368,9707.05548
-77069135,3598,9711.983312
-5309085,968,9713.275453
-7168865,1117,9714.765471
-245851,247,9715.111548
-176811,316,9715.538405
-187857451,5527,9722.951595
-31785,128,9723.135105
10815,48,9723.224866
10815,48,9723.296677
-1859081,605,9724.103518
-7998504,1204,9725.713216
-83246,167,9725.946592
-4426485,888,9727.141403
-722972,439,9727.729827
-197032,236,9728.059946
-23234,72,9728.167656
10649,47,9728.238441
-154385,208,9728.522712
-33747672,2280,9731.56059
-7589094,1192,9733.157323
-2866438,703,9734.110775
-15829928,1671,9736.345802
-199125,152,9736.563221
-229982819,6146,9744.809183
-1259319,353,9745.292895
-488451,327,9745.743688
-171233,239,9746.073806
-60930751,3167,9750.341406
-270133967,6542,9759.106976
-8801378,1317,9760.875255
-101144039,4104,9766.381539
-38735053,2616,9769.917089
-31576844,2322,9773.040747
-12226474,1483,9775.037409
-606241,307,9775.462271
10649,47,9775.537071
-1213485,488,9776.195312
-18535085,1768,9778.600211
-11132263,1458,9780.547014
-728587,383,9781.061636
-2812099,716,9782.020077
-70658551,3407,9786.577895
-34725490,2437,9789.871097
-581774,397,9790.413647
-1967551,607,9791.252404
-126550375,4559,9797.341134
10649,47,9797.416933
-356985,288,9797.812869
-3252585,768,9798.840127
-511845,297,9799.245045
-8916872,1283,9800.941511
-485,88,9801.066178
-172081,182,9801.315509
25361,83,9801.439181
-132500,221,9801.739379
-26065656,2087,9804.545879
-31785,128,9804.728391
-20778511,1786,9807.106038
-20297851,1847,9809.56846
-154385,208,9809.855692
-1432161,517,9810.549835
-1382239,516,9811.251959
-86138923,3792,9816.334379
10815,48,9816.415161
-485,88,9816.544815
-563437,354,9817.025527
-4015351,847,9818.186427
-83085,168,9818.420804
-21485725,1950,9821.020853
-245851,247,9821.357949
-1708604,513,9822.053095
-7792057,1204,9823.666782
-7230795,1163,9825.227609
-154551,207,9825.513846
-2964169,764,9826.537112
-1444951,527,9827.248212
-5687653,1004,9828.591624
39734,150,9828.801062
10649,47,9828.879852
10815,48,9828.95166
-972281,429,9829.528122
-656,87,9829.653783
-2569985,688,9830.563353
-34423067,2433,9833.841593
-8436885,1208,9835.460267
-719934,428,9836.039719
10664,47,9836.113522
-116364,153,9836.321964
-43283145,2672,9839.878463
-4426651,887,9841.084238
-36905536,2433,9844.362478
-426958267,8334,9855.574131
-210427851,5847,9863.463049
-6832948,1219,9865.101675
-488451,327,9865.551466
-177555037,5469,9872.852956
-4336536,924,9874.082669
46356,113,9874.244241
-31422151,2287,9877.295084
-245685,248,9877.639169
-2901285,728,9878.618548
-1002185,448,9879.218941
-89813001,3877,9884.387132
-49080185,2848,9888.227869
-3252585,768,9889.270084
-17455913,1717,9891.571933
21230,116,9891.738487
-59449080,3062,9895.840535
-83251,167,9896.077891
-21647900,1915,9898.680935
-81106351,3647,9903.57486
-48666,73,9903.688553
-1002351,447,9904.290948
-33202365,2419,9907.517322
-245851,247,9907.8624
-223747,129,9908.04691
-101403288,4072,9913.56516
-28287637,2235,9916.546198
1625,76,9916.661885
-8867898,1273,9918.344388
-597070,319,9918.779227
-245851,247,9919.123311
-10687135,1231,9920.76492
-3252751,767,9921.795167
-776290,445,9922.39656
-31946,127,9922.577078
-245685,248,9922.922156
-4426485,888,9924.104995
10815,48,9924.175779
10815,48,9924.253598
-184825799,5515,9931.637864
-572231,266,9932.007876
-31951,127,9932.192383
-31785,128,9932.37689
-356985,288,9932.768845
-52205691,2867,9936.578661
-10300890,1365,9938.425698
10654,47,9938.497536
10815,48,9938.568344
-245685,248,9938.911427
-3951971,886,9940.101248
-485,88,9940.233893
-639585,368,9940.738544
-20686165,1826,9943.177028
-1267371,425,9943.747504
-14416009,1565,9945.83792
-26065651,2087,9948.614501
-15249885,1608,9950.772731
-1378961,519,9951.46887
-636,87,9951.599521
-18455128,1805,9954.014073
-2441262,676,9954.926634
-8938295,1285,9956.660995
-83085,168,9956.899355
-141153,188,9957.165651
-716974191,10795,9971.660911
-26774931,2192,9974.598062
-10270951,1327,9976.376311
10815,48,9976.454102
-460446,366,9976.940802
-488451,327,9977.381624
-2798557,702,9978.308147
-736060,395,9978.86865
-637989,438,9979.473035
-4561762,949,9980.768574
-889765,394,9981.288185
-31422151,2287,9984.313558
-1179888,412,9984.869073
-39227816,2597,9988.339798
-31951,127,9988.525301
-30767,239,9988.855421
-923171,517,9989.552561
-83251,167,9989.787928
-485,88,9989.91659
10815,48,9989.990388
-15615121,1629,9992.145628
-7986244,1143,9993.698478
-31936,127,9993.883983
-21208985,1888,9996.415218
-34297675,2257,9999.444124
10644,47,9999.520919
-83085,168,9999.75629
-488285,328,10000.20609
10815,48,10000.279891
-7393060,985,10001.584405
-154551,207,10001.862661
-11593385,1408,10003.756574
-44301737,2695,10007.449731
-31422151,2287,10010.554435
-24062885,2008,10013.273141
-1259319,353,10013.754882
10649,47,10013.831677
-1213485,488,10014.486926
-31464773,2313,10017.570685
-62502051,3207,10021.908375
-46095129,2801,10025.686278
-11569671,1440,10027.615124
-651,87,10027.744775
-16575752,1581,10029.852146
-72039403,3424,10034.466817
-11455,109,10034.632371
-22524506,1955,10037.246387
-44966451,2727,10040.914586
-56257864,2908,10044.838102
10815,48,10044.914866
10815,48,10044.988697
-592371,353,10045.463428
-1186832,472,10046.100725
10649,47,10046.174527
-485,88,10046.320138
15258,200,10046.593411
10664,47,10046.666215
17719,156,10046.886624
10649,47,10046.955442
-1696085,568,10047.743335
-83085,168,10047.980702
-1696085,568,10048.74167
-171710,109,10048.89426
-31422156,2287,10051.929149
10815,48,10052.00395
-485,88,10052.132606
-83085,168,10052.367977
-31785,128,10052.551486
-31785,128,10052.731006
-83085,168,10052.967375
-7772258,1238,10054.616964
10649,47,10054.691767
10815,48,10054.764573
10815,48,10054.834386
-31785,128,10055.013911
10815,48,10055.088706
-70254961,3436,10059.646529
-154385,208,10059.967672
-3361655,736,10060.963011
-6075192,1012,10062.320381
-1928390,634,10063.175097
-103801,73,10063.287796
-84873004,3648,10068.169752
-978765,503,10068.847937
10649,47,10068.922735
-3670915,810,10070.007835
-118791,241,10070.340948
22507,146,10070.547396
-273749,150,10070.758831
10644,47,10070.83064
10815,48,10070.901423
10815,48,10070.972261
-511821,356,10071.449988
-83251,167,10071.681366
10815,48,10071.755166
-6208622,1085,10073.198313
10654,47,10073.266131
-30310685,2248,10076.277084
-222222,285,10076.674024
-357146,287,10077.068969
-2961,150,10077.285394
-31676758,2355,10080.409043
10649,47,10080.483843
-15249885,1608,10082.644074
-10922085,1368,10084.481161
10815,48,10084.55696
25395,84,10084.677638
10649,47,10084.753433
10815,48,10084.824244
-1315193,468,10085.454568
10649,47,10085.528362
-639585,368,10086.02304
10815,48,10086.095846
10815,48,10086.165659
-389932,193,10086.428956
10649,47,10086.500764
10815,48,10086.572572
-16640713,1678,10088.804607
-41988288,2716,10092.414962
10649,47,10092.495743
-2901285,728,10093.471137
10815,48,10093.542951
-33985,88,10093.66861
10815,48,10093.744404
-125062,244,10094.079512
-7314285,1128,10095.574517
-18544344,1804,10097.980088
10649,47,10098.051896
10815,48,10098.124699
10815,48,10098.190526
10815,48,10098.262333
10815,48,10098.335142
-1193420,522,10099.031281
10815,48,10099.108073
10815,48,10099.178884
-154385,208,10099.465117
-485,88,10099.593776
-21895539,1958,10102.205795
10649,47,10102.276607
-18886080,1699,10104.546546
-26818515,2075,10107.313148
10649,47,10107.387947
-4823829,964,10108.667531
16529,123,10108.840064
10649,47,10108.906888
-1213485,488,10109.560142
-63259370,3219,10113.874585
10649,47,10113.952405
-23117,73,10114.062113
10649,47,10114.136912
25395,84,10114.260584
-1403083,564,10115.034514
-11961559,1387,10116.897534
10649,47,10116.966323
-2853341,765,10118.026933
-20940550,1919,10120.626015
10654,47,10120.700815
-9028185,1248,10122.370354
10815,48,10122.448149
-5309085,968,10123.742687
-810885,408,10124.291222
10815,48,10124.366021
10815,48,10124.433839
10815,48,10124.506645
10815,48,10124.577456
10815,48,10124.647269
-1070816,482,10125.290551
10649,47,10125.356374
-54641409,3044,10129.420061
-3252751,767,10130.454295
10815,48,10130.526106
10815,48,10130.599906
1935,77,10130.711608
-1175902,524,10131.412735
-31946,127,10131.589263
10815,48,10131.664063
-574875,273,10132.032079
-1444951,527,10132.739192
-485,88,10132.868843
10815,48,10132.941622
-26337,75,10133.04936
-83251,167,10133.280742
5251,147,10133.48021
10644,47,10133.554012
10815,48,10133.624825
-485,88,10133.748493
-54361685,3032,10137.751794
25185,83,10137.879453
10649,47,10137.947244
-485,88,10138.073935
-485,88,10138.204585
-242998807311,197216,10403.23771
10815,48,10403.315501
10815,48,10403.38731
-16601255,1755,10405.744012
-23700097,1906,10408.300181
-3126159,839,10409.429164
10815,48,10409.502967
10815,48,10409.587747
10815,48,10409.667527
-83085,168,10409.895916
-485,88,10410.023575
-9677943,1360,10411.834738
10815,48,10411.907541
-1013981,353,10412.386261
-811051,407,10412.932801
-42028,141,10413.129276
-2350974,526,10413.831402
-651,87,10413.96205
-7859214,1200,10415.550805
-331422,324,10415.985643
-3761928,746,10416.986967
24376,84,10417.111634
-10230019,1364,10418.91681
10654,47,10418.985626
-485,88,10419.111288
-1159671,478,10419.751579
-62932387,3107,10423.896502
10649,47,10423.969308
10815,48,10424.042114
10815,48,10424.112929
-1337521,428,10424.684397
10664,47,10424.757204
10815,48,10424.828015
10815,48,10424.899821
10815,48,10424.970638
-2188546,639,10425.820361
10649,47,10425.896159
10815,48,10425.96298
10815,48,10426.03778
10815,48,10426.107594
-51205,73,10426.215307
-80103,106,10426.360917
10649,47,10426.426741
10815,48,10426.499547
10815,48,10426.56936
10815,48,10426.640171
10815,48,10426.710983
10815,48,10426.780795
-61409,205,10427.058056
-31951,127,10427.234582
-13168,165,10427.462973
10654,47,10427.536773
1965,74,10427.646482
10644,47,10427.712307
10815,48,10427.782119
10815,48,10427.851933
10815,48,10427.922743
10815,48,10427.990563
10815,48,10428.058381
10815,48,10428.132184
-62614,205,10428.413432
-76646,73,10428.518155
24364,85,10428.641825
10654,47,10428.714627
10815,48,10428.786436
10815,48,10428.857246
10815,48,10428.926062
10815,48,10428.993881
10815,48,10429.064692
10815,48,10429.135503
-37966,107,10429.285103
10644,47,10429.353919
10815,48,10429.421737
-218349,284,10429.80671
10649,47,10429.878519
10815,48,10429.947333
10815,48,10430.017149
-485,88,10430.142815
-1600813,556,10430.880838
-196199,245,10431.212951
10654,47,10431.284759
10815,48,10431.353575
10815,48,10431.422394
10815,48,10431.493202
-435481,234,10431.81235
10649,47,10431.881168
10815,48,10431.947987
10815,48,10432.014808
10815,48,10432.087614
-12608379,1385,10433.909744
-2608172,662,10434.79837
10649,47,10434.871176
-114056393,4348,10440.656714
10649,47,10440.731515
10815,48,10440.804326
10815,48,10440.875131
10815,48,10440.950929
10815,48,10441.021739
-13088,165,10441.248134
10649,47,10441.320939
-330980,325,10441.756775
10654,47,10441.828583
10815,48,10441.898398
10815,48,10441.96821
-17401591,1714,10444.233162
-54147404050,93164,10569.535313
10654,47,10569.61311
10815,48,10569.684923
-9073668,1246,10571.36292
10649,47,10571.437716
10815,48,10571.508529
-2480194,687,10572.421086
-6271851,1047,10573.809378
10815,48,10573.883181
-3861,124,10574.059709
10649,47,10574.127529
10815,48,10574.197344
25615,84,10574.31802
10649,47,10574.387833
-1148056,433,10574.960303
10649,47,10575.031113
-10270785,1328,10576.775453
10815,48,10576.850252
-356985,288,10577.23922
10815,48,10577.314013
-30130380,2282,10580.337932
10649,47,10580.411735
10815,48,10580.484544
10815,48,10580.556348
-2569985,688,10581.47091
-4099230,991,10582.787388
-11862090,1497,10584.807987
10649,47,10584.883785
10815,48,10584.95659
10815,48,10585.032387
-3757359,829,10586.180291
-1925667,644,10587.056976
10654,47,10587.129782
10815,48,10587.201591
10815,48,10587.271404
-329525,278,10587.654381
-14054565,1425,10589.542335
10649,47,10589.617136
-966651,485,10590.266401
-330302,324,10590.705228
10654,47,10590.781025
10815,48,10590.850839
-485,88,10590.978497
-8931769,1316,10592.714857
-132269,245,10593.046977
10649,47,10593.120772
-606837,405,10593.663327
-13459,179,10593.913654
-101827,72,10594.02336
10649,47,10594.093174
10815,48,10594.162985
-30128332,2282,10597.179925
10815,48,10597.254726
-485,88,10597.381387
-68905,198,10597.648673
10664,47,10597.721478
10815,48,10597.793285
10815,48,10597.860108
10815,48,10597.931916
-331542,325,10598.392224
10654,47,10598.465029
10815,48,10598.537907
10815,48,10598.605722
10815,48,10598.680522
10815,48,10598.747344
-2569985,688,10599.659906
10815,48,10599.732714
10815,48,10599.804519
-31785,128,10599.981047
17043,113,10600.139624
-35988464,2484,10603.433821
-13642012,1565,10605.518222
-12941340,1509,10607.539849
-651,87,10607.667506
10815,48,10607.740313
10815,48,10607.812117
10815,48,10607.884927
10815,48,10607.959726
10815,48,10608.031534
-18535085,1768,10610.366295
-17378194,1798,10612.768874
-1394401,563,10613.536823
-154385,208,10613.825054
-231226785,6128,10622.020152
-4345213,925,10623.265828
-23068,73,10623.373537
10649,47,10623.448336
-3623885,808,10624.518476
10815,48,10624.594275
10815,48,10624.660097
10815,48,10624.728914
10815,48,10624.800722
-31785,128,10624.977251
10815,48,10625.051059
-91173193,3983,10630.34591
-87183,110,10630.50448
-25919186,2154,10633.388774
-357151,287,10633.787705
-17011345,1657,10635.99381
10815,48,10636.078555
10815,48,10636.149395
-87278160,3837,10641.272704
-72568636,3582,10646.091825
-356985,288,10646.489762
-54845385,3008,10650.518002
24794,85,10650.64765
10654,47,10650.723448
10815,48,10650.795257
-41032385,2608,10654.333804
-83085,168,10654.569176
-642581,233,10654.888327
-21209151,1887,10657.401602
-2045446,577,10658.177529
-20250290,1863,10660.659896
-9710235,1323,10662.425184
10649,47,10662.501946
-11068034,1454,10664.432812
10649,47,10664.500605
-12455377,1510,10666.531847
-94205451,3927,10671.807777
-1505504,393,10672.352319
10649,47,10672.427119
10815,48,10672.495935
-165375785,5223,10679.485259
-15651550,1707,10681.77913
-20112426,1881,10684.30438
-8936893,1284,10686.036751
-87511660,3786,10691.142117
-203760,318,10691.581932
-865891,507,10692.270093
10649,47,10692.356861
-159229167,5170,10699.286345
-2901436,727,10700.281684
-4426485,888,10701.475494
-1696085,568,10702.245437
-83085,168,10702.486792
10815,48,10702.561592
-168954,108,10702.716184
10644,47,10702.784994
-31785,128,10702.965512
10815,48,10703.040312
10815,48,10703.115111
-5084633,866,10704.270025
-60541,204,10704.550276
-9422366,1316,10706.324535
-402055,310,10706.7494
-117998214,4285,10712.479089
-11719582,1466,10714.460793
-2901451,727,10715.437184
-34875885,2408,10718.651567
-64945966,3220,10723.035877
-23446085,1968,10725.679815
-261243,174,10725.932144
-250039,173,10726.175488
-324478,226,10726.490649
-31258552,2325,10729.58737
-16041185,1648,10731.798461
-4015185,848,10732.968335
-356985,288,10733.36328
-1696085,568,10734.131227
-10922085,1368,10735.96034
-180066,193,10736.225631
1625,76,10736.33833
-643026,232,10736.655482
-1154039,475,10737.298764
-538375,383,10737.817377
-27321767,2224,10740.779462
-154385,208,10741.066693
-3055149,778,10742.106914
-3647009,837,10743.222932
-5160858,888,10744.415745
-789126,312,10744.844598
-207205,112,10745.00118
-42323851,2647,10748.546705
-4857785,928,10749.792377
-2540935,674,10750.702943
-47523100,2843,10754.496804
-84748946,3727,10759.501431
-445200520,8523,10770.985742
-2550579,757,10772.008979
-16852485,1688,10774.281933
-17449215,1756,10776.629659
-46593695,2789,10780.364678
-2570151,687,10781.298183
-598809,357,10781.785882
-2701982,785,10782.840064
-7314451,1127,10784.33906
-595659399,9840,10797.550752
-16041185,1648,10799.771817
-13057766,1556,10801.881182
-1444785,528,10802.598263
-234278085,6168,10810.848217
-2591763,673,10811.768757
-31361,142,10811.970218
-90362851,3847,10817.132423
-4297856,833,10818.260416
-1444951,527,10818.970513
-488285,328,10819.413328
-10270785,1328,10821.174623
-146556485,4888,10827.74315
-15893037,1682,10829.994816
-2499784,722,10830.975195
-6271685,1048,10832.386422
-197932315,5736,10840.061918
-2901436,727,10841.074204
-151121686,4993,10847.754354
10664,47,10847.831149
-26815735,2114,10850.646627
-26460,74,10850.756332
-62883,204,10851.037581
-44966451,2727,10854.718748
-130175,148,10854.936163
-3395114,809,10856.051183
-32553451,2327,10859.148905
-1967385,608,10859.961734
-24062885,2008,10862.623619
-31678072,2217,10865.587699
-741841,303,10866.006579
-19968471,1836,10868.491938
-18055760,1831,10870.940394
-2258685,648,10871.810071
-22745405,2072,10874.568699
-44966285,2728,10878.210966
-1866195,513,10878.90611
-23220861,1995,10881.584949
-17386623,1724,10883.885801
-3472923,863,10885.045701
-10800576,1401,10886.9177
-1329245,509,10887.60187
-811056,407,10888.150405
-86489919,3812,10893.233821
-8183752,1198,10894.885406
-27590322,2146,10897.763716
-265078,318,10898.19955
-3624036,807,10899.277669
-1529772,585,10900.066561
-7865756,1167,10901.623407
-154385,208,10901.914623
-1967385,608,10902.730442
-114074,113,10902.895009
-30833071,2283,10905.93089
-102896283,4124,10911.460114
-2063480,592,10912.26596
-6814338,1124,10913.763958
-27096946,2127,10916.595398
-2569985,688,10917.523916
-8716461,1225,10919.157544
-15699631,1585,10921.297172
10664,47,10921.371967
-1213485,488,10922.042613
-46868,113,10922.207145
-13049835,1523,10924.235755
10815,48,10924.310552
-421703,303,10924.727438
-124602,231,10925.041602
-131534,244,10925.376703
-8168040,1152,10926.906614
-1563399,432,10927.491056
-1213651,487,10928.150291
-6897943,1057,10929.564512
-3624051,807,10930.650609
-8106192,1179,10932.229391
-4015351,847,10933.374331
-7981992,1189,10934.999987
-50177730,2881,10938.869645
-14302285,1598,10941.012918
10649,47,10941.087718
-485,88,10941.216375
-876211,347,10941.683127
10649,47,10941.751941
10815,48,10941.820759
-10305123,1424,10943.719685
-8426427,1244,10945.36828
-609878,352,10945.846002
-31951,127,10946.025523
-31785,128,10946.203055
10815,48,10946.276857
10815,48,10946.346665
10815,48,10946.417476
10815,48,10946.489284
-639585,368,10946.979972
10815,48,10947.052778
-51922785,2928,10950.954352
25235,85,10951.080016
-2598953,768,10952.11525
-180237,192,10952.379542
-651,87,10952.5072
25214,86,10952.635858
-6271851,1047,10954.025145
10815,48,10954.099946
-48666,73,10954.207658
-27284065902,66124,11043.019377
-83071,168,11043.259738
-12593,165,11043.49012
-101822,72,11043.597834
10649,47,11043.667648
10815,48,11043.737462
-6271685,1048,11045.125748
-220048,285,11045.515709
-22990621,1964,11048.133713
-116813,113,11048.295281
-346017,357,11048.783975
10815,48,11048.858775
-608376,405,11049.403321
10654,47,11049.474137
-1269874,537,11050.192209
10815,48,11050.265019
10815,48,11050.339818
10815,48,11050.409631
-3962386,886,11051.573521
2001,77,11051.684225
10649,47,11051.754038
10815,48,11051.823852
10815,48,11051.892668
10815,48,11051.963479
-29115040,2277,11054.972438
10664,47,11055.045243
-485,88,11055.17091
-488285,328,11055.637666
10815,48,11055.711463
10815,48,11055.782274
10815,48,11055.85109
-1870813,556,11056.621033
10815,48,11056.691846
26713,77,11056.801551
-35779903,2481,11060.100739
10815,48,11060.175534
10815,48,11060.248339
-74813,73,11060.355054
10649,47,11060.432878
10815,48,11060.500696
-2692869,702,11061.428217
10644,47,11061.50202
-100119185,4048,11066.866684
10815,48,11066.943479
-5596445,1030,11068.317807
-485,88,11068.446462
