#{"t_start": 1685731503.1320486, "env_id": null}
r,l,t
42977,117,2049.032476
31999,167,2049.277848
11315,48,2049.353618
47911,152,2049.581039
60901,157,2049.816381
11164,47,2049.891212
11315,48,2049.967978
11315,48,2050.045796
46570,191,2050.342974
20099,87,2050.478611
69995,187,2050.76288
31999,167,2051.020164
20265,88,2051.16378
36287,193,2051.463012
31999,167,2051.722316
25662,607,2054.483909
20265,88,2054.615557
7188,622,2055.521162
31994,167,2055.779475
27215,128,2055.982903
34268,98,2056.13749
25002,84,2056.274155
104808,320,2056.775783
78268,318,2059.113537
75795,398,2059.701989
20099,87,2059.843613
43121,214,2060.16772
11149,47,2060.243545
200596,375,2060.80402
11164,47,2060.883836
40782,233,2061.240879
11149,47,2061.318674
74699,209,2061.642806
11149,47,2061.721568
57200,324,2064.08827
11315,48,2064.167061
11315,48,2064.241832
77772,195,2064.528095
27044,127,2064.721551
20265,88,2064.858185
30245,193,2065.147413
32014,167,2065.40575
11315,48,2065.484539
47079,148,2065.711932
199396,657,2066.71223
37335,443,2069.243494
27049,127,2069.435952
56984,181,2069.703266
36911,124,2069.888775
32004,167,2070.13312
53819,237,2070.485149
61760,192,2070.786372
11149,47,2070.864164
24287,113,2071.042686
31999,167,2071.303988
59632,158,2071.553295
78126,349,2073.958893
20099,87,2074.093533
42804,119,2074.277043
27044,127,2074.470526
98882,294,2074.906364
57864,444,2075.567594
11315,48,2075.646389
11315,48,2075.724175
20265,88,2075.864806
31937,125,2076.066234
24915,85,2076.202897
48188,165,2076.460182
11315,48,2076.539999
27215,128,2076.741464
20265,88,2078.75408
-1443463,2334,2084.091815
20265,88,2084.22543
27215,128,2084.414925
25252,85,2084.5466
26904,73,2084.660296
11149,47,2084.731105
11315,48,2084.80588
112633,440,2085.442206
66708,149,2085.686553
20099,87,2085.827151
10403,507,2086.598117
76501,189,2088.765329
11149,47,2088.839129
11315,48,2088.915925
33638,108,2089.080485
11144,47,2089.153261
47234,166,2089.397637
140350,406,2089.99903
11149,47,2090.073831
20265,88,2090.216448
20265,88,2090.35907
27215,128,2090.556539
20265,88,2090.692178
20265,88,2090.832806
18627,74,2090.954473
123095,404,2091.571829
33541,115,2093.635309
32382,152,2093.862677
30050,112,2094.032252
62902,285,2094.448112
11149,47,2094.518924
20265,88,2094.658578
11315,48,2094.73238
20265,88,2094.865994
94107,251,2095.239026
77553,277,2095.663892
-858187,1855,2100.291525
27049,127,2100.490963
27247,75,2100.609674
74997,274,2101.036537
50073,165,2101.297836
11315,48,2101.378592
27689,154,2101.620972
32014,167,2103.755274
11315,48,2103.829074
104302,641,2104.751609
27215,128,2104.94509
20265,88,2105.085713
25399,113,2105.260218
20099,87,2105.394887
51579,200,2105.699047
27044,127,2105.905522
16565,74,2106.024205
61894,153,2106.264563
25964,83,2106.401196
11149,47,2106.485971
27215,128,2106.691426
25955,85,2108.69407
59605,205,2108.996263
27049,127,2109.185757
11315,48,2109.258562
24485,77,2109.376221
70165,200,2109.677416
13799,73,2109.791112
11144,47,2109.867906
-65206,712,2110.935054
39569,105,2111.109617
42058,116,2111.296089
75363,239,2111.665103
20114,87,2113.683743
96490,265,2114.080676
35015,154,2114.30707
39614,125,2114.495567
11315,48,2114.569343
11315,48,2114.645139
11315,48,2114.720965
41797,356,2115.265505
11149,47,2115.349288
11315,48,2115.42705
62726,145,2115.649455
31799,327,2116.147154
11315,48,2116.227937
42443,245,2116.611912
19910,112,2118.678389
165309,324,2119.147137
11149,47,2119.223905
27215,128,2119.413397
20265,88,2119.547069
76442,180,2119.815351
149509,521,2120.59627
11144,47,2120.674056
20265,88,2120.814682
25765,128,2121.016114
57239,275,2121.440011
20114,87,2121.582628
11315,48,2121.66441
20265,88,2123.68601
80169,215,2124.00715
27096,76,2124.128796
20094,87,2124.261471
43228,325,2124.753156
86195,319,2125.228885
41301,204,2125.566981
20099,87,2125.710597
20265,88,2125.853219
55265,242,2126.230209
46543,162,2126.48453
11144,47,2126.562321
78738,239,2128.837214
20265,88,2128.992797
26713,186,2129.278036
11149,47,2129.353866
20265,88,2129.490469
20265,88,2129.622147
36065,248,2130.006118
250500,530,2130.803986
20265,88,2130.946606
20265,88,2131.092216
20265,88,2131.234835
11315,48,2131.326563
32165,168,2131.589858
102934,255,2133.89074
391,750,2135.000743
20099,87,2135.137408
50826,206,2135.457551
27215,128,2135.657987
11315,48,2135.736777
27215,128,2135.934276
27215,128,2136.133744
11315,48,2136.217521
9865,48,2136.296281
36065,248,2136.68028
29012,272,2138.981107
55361,120,2139.159658
25817,83,2139.287316
10649,447,2139.939573
11315,48,2140.013376
114275,466,2140.689542
20279,88,2140.83219
20265,88,2140.974778
20265,88,2141.119421
20265,88,2141.261015
81225,324,2141.760679
27044,127,2141.966157
32260,107,2144.002715
39086,155,2144.23407
43703,164,2144.47343
37260,125,2144.656939
11315,48,2144.731767
96251,399,2145.332163
40316,272,2145.741074
11149,47,2145.816867
35115,208,2146.137012
20265,88,2146.287609
27215,128,2146.492063
11315,48,2146.574841
86835,223,2146.919922
11144,47,2148.884671
11315,48,2148.957448
11315,48,2149.035239
-133585,768,2150.135329
109791,243,2150.501321
-484236992,28232,2218.684127
21295,74,2218.805802
40420,118,2218.98931
47630,164,2219.248617
25361,106,2219.415172
20094,87,2219.557792
11315,48,2219.636582
32165,168,2219.910848
35115,208,2220.234981
11315,48,2220.318757
29345,807,2223.438421
76800,356,2223.958032
85116,273,2224.394866
31799,327,2224.930434
29633,113,2225.122921
20099,87,2225.270525
65648,285,2225.742266
39170,238,2228.130882
25724,83,2228.269511
58207,127,2228.478952
71477,216,2228.821037
11149,47,2228.896836
27215,128,2229.110264
78072,186,2229.410462
42414,118,2229.600953
20099,87,2229.754544
54359,245,2230.184393
46036,116,2230.428742
34002,105,2230.633194
107698,286,2231.131861
25163,106,2231.313376
25701,84,2231.474945
20099,87,2233.859572
11315,48,2233.942351
27215,128,2234.179716
70649,187,2234.482908
21295,74,2234.613558
104373,295,2235.085296
-171717,1056,2236.779769
24354,77,2236.917402
11149,47,2236.999183
98549,227,2239.266126
68304,232,2239.614194
11164,47,2239.687001
11315,48,2239.766787
11315,48,2239.842584
18595,73,2239.956282
11149,47,2240.032078
87159,228,2240.381145
39586,111,2240.564655
11144,47,2240.639456
11315,48,2240.716251
49294,237,2241.076288
20114,87,2241.219904
11315,48,2241.301685
29987,153,2241.547031
64099,320,2242.042704
20099,87,2242.18732
27215,128,2244.262832
20265,88,2244.403428
164117,288,2244.838294
20099,87,2244.973903
-20850410,6229,2259.889076
11164,47,2259.967864
97174,214,2260.294961
11149,47,2260.376742
142061,281,2260.807621
88621,225,2261.157684
-14024,563,2262.02337
11149,47,2263.981138
51686,237,2264.337159
27044,127,2264.526681
49883,165,2264.771028
39844,124,2264.955535
11315,48,2265.029338
11315,48,2265.105135
11315,48,2265.179906
20265,88,2265.315572
64411,197,2265.620757
20099,87,2265.762379
41668,121,2265.955833
44204,149,2266.186218
20099,87,2266.32687
11315,48,2266.406657
20265,88,2266.550245
11315,48,2266.635046
68782,187,2266.928263
80624,345,2269.329845
32165,168,2269.579179
111594,439,2270.21847
27049,127,2270.407964
-85485,688,2271.437214
22615,114,2271.619726
27044,127,2271.822157
11315,48,2271.909922
20265,88,2272.052569
122008,404,2274.522971
20265,88,2274.663589
45830,260,2275.046542
68991,361,2275.594111
11315,48,2275.672894
6687,165,2275.927219
26619,72,2276.046899
69890,193,2276.347065
69308,269,2276.758992
42405,118,2276.949485
31999,167,2279.086776
137718,547,2279.907578
37030,164,2280.153927
11154,47,2280.232709
11315,48,2280.311502
24953,86,2280.45113
11154,47,2280.533904
24437,77,2280.655577
11149,47,2280.732378
11315,48,2280.815152
34186,118,2280.996668
20099,87,2281.135297
99098,228,2281.492343
11149,47,2281.574125
41915,194,2281.882303
35894,247,2284.146251
36523,446,2284.795516
11154,47,2284.871285
20265,88,2285.004957
11315,48,2285.081754
38299,194,2285.363969
34964,207,2285.679128
20265,88,2285.816787
35050,108,2285.993313
11144,47,2286.071107
48527,511,2286.847031
27044,127,2287.051459
42491,121,2289.125947
21644,73,2289.239612
20094,87,2289.372285
43139,105,2289.528867
20099,87,2289.661512
70570,144,2289.879936
11144,47,2289.955698
20265,88,2290.090367
27215,128,2290.286842
95169,272,2290.697747
11149,47,2290.774539
27165,154,2291.02088
56553,284,2291.461706
11154,47,2291.540491
25649,85,2291.677126
11149,47,2291.755916
25490,86,2291.896512
11154,47,2291.976327
20265,88,2292.117949
20265,88,2292.264529
20265,88,2294.27818
20265,88,2294.416806
44011,142,2294.625248
27044,127,2294.821723
42709,119,2295.001243
18549,87,2295.135884
38584,126,2295.330337
11315,48,2295.407159
53047,157,2295.649511
63210,135,2295.859951
11149,47,2295.935746
11315,48,2296.015533
11315,48,2296.092299
32615,114,2296.269851
24955,84,2296.407458
13754,73,2296.526141
25944,83,2296.661807
11149,47,2296.740593
35311,357,2297.291121
20094,87,2299.316711
11315,48,2299.393478
11315,48,2299.470274
25522,107,2299.631873
20094,87,2299.765512
13965,74,2299.884195
19163,72,2299.992904
20099,87,2300.127545
27223,77,2300.248222
-13451,527,2301.023152
19865,408,2301.6425
27215,128,2301.850939
19465,74,2301.975578
11149,47,2302.053398
84697,394,2304.54474
42276,147,2304.76615
11144,47,2304.84195
18595,73,2304.953653
11149,47,2305.028448
37728,125,2305.216943
11154,47,2305.287756
-12846194,4877,2316.283371
99562,309,2316.761068
25143,84,2316.900722
11154,47,2316.982475
158214,286,2319.306293
68308,197,2319.59552
31999,167,2319.843857
196728,365,2320.388401
11149,47,2320.466165
11315,48,2320.544983
20265,88,2320.680621
13594,73,2320.797309
31696,112,2320.972839
51925,200,2321.286973
35894,247,2321.66499
20265,88,2321.808606
20265,88,2321.952222
40265,125,2322.153684
46295,115,2324.232133
39969,125,2324.419602
31965,328,2324.92126
69589,205,2325.227474
11164,47,2325.301273
31965,328,2325.780991
59149,205,2326.10313
35115,208,2326.428264
35115,208,2326.763372
37814,166,2327.041594
27049,127,2327.244081
38853,125,2329.320536
11149,47,2329.394306
13865,74,2329.505011
79088,258,2329.880038
27044,127,2330.074518
21812,77,2330.1932
48239,164,2330.438545
77976,238,2330.792571
27049,127,2330.997024
101375,217,2331.333153
11144,47,2331.410918
25807,84,2331.546587
30762,94,2331.698183
53792,362,2332.267657
44279,604,2335.034264
27215,128,2335.229738
27215,128,2335.41724
11315,48,2335.490045
20265,88,2335.624685
11315,48,2335.699487
32905,114,2335.870031
11164,47,2335.943804
97614,314,2336.432526
20099,87,2336.57714
37482,125,2336.774615
11154,47,2336.851407
26027,84,2336.993002
27049,127,2337.200475
51381,133,2337.414901
-26696,684,2340.301179
11149,47,2340.374981
20265,88,2340.520621
11315,48,2340.597416
-404586,1274,2344.425158
20114,87,2344.562819
44221,438,2345.197124
48910,193,2345.478344
56511,157,2345.708756
11149,47,2345.782559
11315,48,2345.862346
32165,168,2346.122651
11315,48,2346.20241
20265,88,2346.348019
95876,265,2346.758922
11149,47,2346.836714
33355,113,2347.025238
52127,199,2347.345386
11144,47,2347.42517
42344,111,2349.480709
42544,118,2349.657241
272036,456,2350.318442
11149,47,2350.394241
63469,148,2350.616673
41434,113,2350.783228
207366,508,2351.558158
42159,113,2351.752611
19450,83,2351.884259
47466,158,2352.132594
142457,284,2354.447436
11144,47,2354.51822
34504,115,2354.690786
27049,127,2354.883272
25399,113,2355.055811
20099,87,2355.189425
11315,48,2355.265224
20265,88,2355.397899
-746887,1669,2359.737302
32014,167,2359.983614
53275,234,2360.330716
88236,278,2360.748598
11149,47,2360.825366
52351,142,2361.042812
59016,139,2361.260231
24666,84,2361.394871
195658,462,2362.097993
42228,112,2362.277484
20099,87,2364.286144
73178,238,2364.641168
67421,139,2364.846648
20099,87,2364.978295
35015,288,2365.406124
11315,48,2365.484944
42136,119,2365.670419
11144,47,2365.746243
11315,48,2365.82503
18793,456,2366.506213
19099,73,2366.628884
33536,115,2366.812395
59584,283,2367.251221
85414,237,2369.492233
32014,167,2369.73755
11315,48,2369.810354
11315,48,2369.885154
184614,407,2370.468623
117340,292,2370.906457
54957,197,2371.205655
59663,347,2371.734241
37832,125,2371.931713
27215,128,2372.136167
11315,48,2372.218946
35115,208,2374.41408
66356,357,2374.936684
53088,226,2375.27079
207774,396,2375.839271
82794,183,2376.112541
31999,167,2376.383817
144020,408,2377.017123
20099,87,2377.159743
20265,88,2377.307321
105499,299,2379.622166
33555,114,2379.793704
123506,392,2380.364179
25789,84,2380.500815
20099,87,2380.642408
-449035,1128,2384.22088
11315,48,2384.298666
38439,117,2384.472202
11149,47,2384.548001
11315,48,2384.626788
11315,48,2384.701589
43404,119,2384.881109
11144,47,2384.952918
80289,181,2385.21821
134277,253,2385.587222
59091,220,2385.913323
58189,196,2386.218536
71367,238,2386.582565
11164,47,2386.660327
20265,88,2386.802973
99814,243,2387.183926
11149,47,2387.26172
20265,88,2389.272373
11315,48,2389.346178
13915,74,2389.460842
11144,47,2389.529658
20265,88,2389.662304
20265,88,2389.795946
27215,128,2389.986466
240765,1018,2391.4974
84650,222,2391.838517
64651,264,2392.253381
20099,87,2394.268024
78705,166,2394.511375
-157361,960,2395.913626
11154,47,2395.988427
35401,138,2396.205818
11149,47,2396.283611
11315,48,2396.36143
27444,78,2396.488065
11144,47,2396.565856
11315,48,2396.642651
43437,119,2396.837158
11144,47,2396.913954
20265,88,2397.060561
42006,149,2399.168929
48756,150,2399.394297
11149,47,2399.468129
36065,248,2399.840138
11315,48,2399.915933
23357,84,2400.045586
20099,87,2400.177233
11315,48,2400.250041
8465,48,2400.325808
11315,48,2400.399638
32165,168,2400.64598
37974,125,2400.846417
11154,47,2400.920219
27215,128,2401.120712
78103,268,2401.529619
52502,245,2401.91459
11154,47,2401.992383
29682,113,2402.174894
11149,47,2402.261662
11315,48,2404.215442
66516,405,2404.804866
11149,47,2404.877645
73099,157,2405.110055
11149,47,2405.186846
20265,88,2405.322456
48782,158,2405.564807
11164,47,2405.640605
85770,191,2405.928868
20114,87,2406.070485
21461,75,2406.193156
27049,127,2406.392623
66971,238,2406.759643
69041,353,2407.301168
25371,106,2409.341743
20094,87,2409.475388
39468,108,2409.636925
267213,516,2410.380966
20099,87,2410.512613
11315,48,2410.590407
11315,48,2410.669195
24472,79,2410.793862
73908,198,2411.099048
11149,47,2411.178834
32133,113,2411.360348
67609,246,2411.739338
11315,48,2411.819123
11315,48,2411.899912
11315,48,2411.978696
60330,468,2414.561794
49464,164,2414.804117
48473,165,2415.045502
13965,74,2415.161191
39582,106,2415.31877
31799,327,2415.798489
11315,48,2415.874285
33657,108,2416.038846
11144,47,2416.115641
11315,48,2416.196432
11315,48,2416.27622
31937,125,2416.469668
127386,458,2417.165834
164397,334,2419.541491
20099,87,2419.674132
13865,74,2419.791817
58671,230,2420.122932
59221,157,2420.359303
125957,386,2420.937755
24884,85,2421.071397
11154,47,2421.151184
11315,48,2421.229974
20265,88,2421.368604
9815,48,2421.452381
82840,282,2421.884225
27044,127,2422.088652
77001,197,2424.264864
11149,47,2424.337672
32165,168,2424.586975
47379,120,2424.768491
11144,47,2424.842293
109851,428,2425.481614
31999,167,2425.731916
20265,88,2425.869579
11315,48,2425.950331
37160,165,2426.20468
153592,407,2426.816046
11164,47,2426.895836
27215,128,2427.102281
27215,128,2427.300752
32165,168,2429.421057
56560,203,2429.715299
75105,236,2430.060377
16215,88,2430.196014
58422,205,2430.499209
56072,160,2430.733578
99545,231,2431.072671
44079,113,2431.254158
27049,127,2431.453625
11315,48,2431.528453
20265,88,2431.671044
37940,109,2431.843584
11144,47,2431.92639
-7319,678,2434.802703
40740,204,2435.099909
34949,207,2435.41407
44980,275,2435.830956
53993,150,2436.064335
90042,272,2436.482187
47233,187,2436.782413
11144,47,2436.859214
27367,77,2436.987864
31999,167,2437.261106
-8472,718,2440.183325
38304,124,2440.372819
11315,48,2440.446594
39541,103,2440.601209
34466,112,2440.786684
31799,327,2441.284355
11315,48,2441.362175
11315,48,2441.444953
24878,85,2441.58555
20104,87,2441.726203
38467,126,2441.925669
11149,47,2442.006424
136186,440,2444.541678
38544,115,2444.751121
39107,124,2444.95162
11149,47,2445.030662
11315,48,2445.118401
37921,126,2445.32687
35115,208,2445.646021
11315,48,2445.730821
35115,208,2446.057948
127662,543,2446.88081
35004,124,2447.089237
-49899,687,2449.998499
57163,326,2450.502812
71905,187,2450.808186
11149,47,2450.890524
32165,168,2451.157837
20265,88,2451.306443
44067,118,2451.500044
24110,74,2451.624708
24199,73,2451.754927
